player_id,username,email,nickname,level,total_games,wins,losses,current_rating,created_at
1,cgim,sanghyeonbag@example.org,중수,43,등급4,444,311,916,2024-05-16
2,minjae40,ogim@example.org,순옥,85,등급4,19,80,1512,2024-05-31
3,minsugim,jeongung38@example.net,하은,66,등급4,350,94,2227,2024-01-04
4,jinu76,siumun@example.com,은서,24,등급5,24,316,1080,2024-03-31
5,yeongilyun,jihyeeom@example.net,춘자,86,등급3,369,30,1858,2024-03-20
6,minsu30,seohyeon20@example.org,은지,27,등급3,143,462,854,2025-05-25
7,ieunseo,jinuyun@example.org,현지,7,등급2,133,18,1438,2024-09-09
8,seongseongmin,gimyeonghwan@example.net,서준,39,등급2,267,131,1317,2024-04-01
9,yejunbag,bagsanghyeon@example.net,미숙,73,등급4,39,122,991,2024-07-07
10,rhong,seosunja@example.com,정순,81,등급3,391,496,2049,2025-01-02
11,jimini,yeongsuni@example.net,주원,89,등급3,250,24,1823,2023-06-12
12,yeongsugim,cgweon@example.net,정숙,93,등급3,384,361,939,2024-11-25
13,gimseongho,doyun04@example.org,병철,23,등급5,265,66,1576,2024-09-30
14,jeongsun33,hyeonsugjeong@example.net,지훈,47,등급1,284,422,1963,2024-12-04
15,gimjeonghun,oyeongho@example.org,서연,69,등급3,336,76,1242,2024-11-16
16,sonminji,jongsu24@example.org,준호,28,등급2,362,279,2451,2023-11-26
17,nbag,minjae01@example.org,윤서,90,등급3,326,431,1407,2025-05-02
18,gojeonghun,gosujin@example.net,영희,100,등급5,418,176,1213,2023-06-27
19,igo,gimjunyeong@example.net,혜진,8,등급1,186,410,959,2023-12-27
20,minjii,xgim@example.com,하윤,70,등급1,467,439,2388,2023-06-13
21,junyeong66,ri@example.net,도윤,25,등급5,399,390,1879,2024-02-12
22,yeeun48,eunji56@example.net,영철,2,등급5,452,371,1971,2025-01-08
23,sugja68,usong@example.org,성진,17,등급5,333,403,927,2025-02-23
24,yejungim,gheo@example.net,성현,47,등급3,108,57,2400,2023-11-08
25,bji,yeonghyicoe@example.org,하은,33,등급3,108,292,933,2025-03-13
26,eunjeong24,gimjiyeong@example.org,순자,80,등급2,298,207,1517,2024-10-13
27,yunjiweon,co@example.org,예진,65,등급1,485,126,2311,2023-11-10
28,wbag,seungmin10@example.net,현주,39,등급4,314,186,1013,2023-08-22
29,gimjeongnam,minjaebag@example.org,영일,79,등급1,194,487,1524,2024-10-18
30,hyeonjuseo,gyeongjacoe@example.com,예은,41,등급4,255,458,1921,2024-05-21
31,kgim,qbag@example.org,숙자,7,등급3,290,456,2473,2025-05-15
32,coejunhyeog,gyeongja57@example.com,은정,18,등급2,354,218,865,2023-06-26
33,qgim,ysin@example.com,상철,43,등급4,301,15,1733,2025-04-11
34,haeuncoe,icoe@example.net,주원,83,등급1,461,143,1242,2024-05-19
35,wcoe,ssong@example.net,진우,2,등급4,74,214,1938,2024-05-09
36,caeweonan,zgim@example.com,서윤,78,등급4,8,161,1748,2024-10-20
37,abae,ngim@example.net,경수,79,등급4,464,24,1415,2024-10-29
38,mbag,minjigim@example.com,정순,56,등급4,350,273,1340,2024-01-20
39,jeongnamju,zcoe@example.net,은경,61,등급2,361,420,942,2024-07-04
40,jgim,coegyeongja@example.org,영숙,77,등급2,396,127,1195,2025-02-01
41,jaeho33,yeongceolhan@example.net,현준,26,등급4,25,153,830,2024-09-13
42,kgim,gimmiyeong@example.com,수진,74,등급4,142,139,1118,2024-07-31
43,seonyeongsong,cgim@example.net,현준,73,등급4,97,430,1249,2024-05-03
44,yeji52,sangho30@example.com,경자,65,등급3,388,343,1496,2024-10-13
45,yeongsugim,yeongho52@example.org,성훈,54,등급5,340,403,2015,2024-03-24
46,sumin62,ubag@example.org,예원,46,등급2,79,318,1393,2023-11-26
47,ogja11,sujinsong@example.com,영호,34,등급5,189,394,2380,2025-01-13
48,gyeonghyigim,mryu@example.net,준호,14,등급5,354,69,2192,2024-11-03
49,ujin04,fgim@example.org,종수,70,등급3,372,147,1009,2023-06-14
50,gimsiu,jeongjiweon@example.com,지민,34,등급1,253,228,2066,2025-02-12
51,jaehyeon39,sjeong@example.org,상훈,37,등급3,446,23,2420,2023-06-22
52,misug16,doyun12@example.net,춘자,2,등급3,80,121,1610,2023-06-13
53,yejii,seoyeonryu@example.net,서윤,51,등급4,449,176,1876,2024-01-07
54,hyeonjun40,eungyeongcoe@example.org,미정,39,등급1,98,355,1392,2023-09-04
55,pgang,jangjihye@example.com,성수,11,등급1,453,4,1516,2024-01-28
56,agim,ljang@example.com,영일,3,등급5,146,148,2450,2024-03-03
57,ybag,hanmisug@example.com,은주,39,등급2,484,341,2320,2024-10-18
58,xgim,ygim@example.com,예은,66,등급5,172,118,2237,2025-05-21
59,jimincoe,imisug@example.org,혜진,11,등급1,162,96,1039,2023-07-04
60,ni,eunju52@example.com,명자,10,등급1,87,185,1767,2024-05-07
61,seungminji,igyeongsu@example.net,미정,49,등급2,59,360,1320,2024-09-24
